Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Price_Chng,Current_Age,Gas_Money,CC_to_L
5135,Honda Jazz VX Diesel,Chennai,2016,14980,Diesel,Manual,First,27.3,1498,98.6,5.0,10.81,7.4,3.41,7,636.51,1.498
5166,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143,136.0,5.0,42.4,27.0,15.4,6,2527.37,2.143
5172,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,Petrol,Manual,First,14.28,1798,138.03,5.0,23.37,10.77,12.6,8,4380.06,1.798
5175,BMW 5 Series 530d M Sport,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993,265.0,5.0,79.78,11.75,68.03,13,3619.15,2.993
5181,Tata Zest Revotron 1.2T XM,Kochi,2015,39208,Petrol,Manual,First,17.57,1193,88.7,5.0,7.63,4.52,3.11,8,2588.58,1.193
5183,Honda City i-VTEC VX,Coimbatore,2013,38622,Petrol,Manual,First,17.4,1497,117.3,5.0,12.68,6.26,6.42,10,2574.8,1.497
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,Diesel,Automatic,First,22.0,1582,126.2,5.0,16.6,5.25,11.35,11,4165.45,1.582
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999,67.0,5.0,5.72,4.99,0.73,5,1967.93,0.999
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Petrol,Automatic,First,22.5,999,67.0,5.0,4.93,4.41,0.52,6,2737.86,0.999
5211,Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523,62.1,7.0,11.28,8.14,3.14,6,4982.84,2.523
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498,108.5,5.0,14.2,8.45,5.75,7,1910.85,1.498
5229,BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995,190.0,5.0,48.79,12.5,36.29,11,3732.04,1.995
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0,1498,98.96,5.0,10.42,7.69,2.73,6,3198.73,1.498
5237,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8,1591,121.3,5.0,16.06,12.13,3.93,5,3914.78,1.591
5241,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0,1497,121.36,5.0,11.27,8.75,2.52,6,1487.53,1.497
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Petrol,Manual,First,19.0,1194,94.68,5.0,8.44,7.23,1.21,5,61.11,1.194
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54,1582,126.2,5.0,20.87,7.5,13.37,10,8748.89,1.582
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3,1248,88.5,5.0,11.96,8.9,3.06,7,4057.61,1.248
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364,67.06,5.0,9.55,4.9,4.65,9,3064.58,1.364
5261,Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07,998,67.1,5.0,4.09,3.69,0.4,8,1827.9,0.998
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84,1199,84.0,5.0,5.45,3.98,1.47,7,262.75,1.199
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0,1198,73.75,5.0,8.38,6.69,1.69,6,994.6,1.198
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497,117.3,7.0,15.02,9.5,5.52,6,1232.5,1.497
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1,998,67.04,5.0,5.95,5.63,0.32,5,616.56,0.998
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591,121.3,5.0,15.36,11.78,3.58,5,1296.92,1.591
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193,88.7,5.0,6.59,4.8,1.79,6,4291.41,1.193
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5.0,10.94,3.49,7.45,9,2739.59,1.598
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498,88.0,5.0,10.15,6.3,3.85,7,1707.57,1.498
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1,998,100.0,5.0,9.83,8.15,1.68,5,2399.11,0.998
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995,190.0,5.0,62.07,35.0,27.07,6,1119.49,1.995
5308,Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0,1197,81.8,5.0,7.67,4.5,3.17,10,3901.82,1.197
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14,1498,88.0,5.0,9.97,6.9,3.07,6,1439.92,1.498
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968,187.74,5.0,67.67,35.5,32.17,8,1252.02,1.968
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0,1186,73.97,5.0,8.18,6.28,1.9,5,1578.71,1.186
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248,74.0,5.0,7.43,3.7,3.73,7,5069.78,1.248
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196,73.0,7.0,4.71,2.9,1.81,9,2663.39,1.196
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0,1186,73.97,5.0,8.18,4.25,3.93,8,2864.28,1.186
5328,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995,190.0,5.0,53.68,29.5,24.18,8,2402.82,1.995
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498,98.96,5.0,12.12,10.9,1.22,5,655.65,1.498
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1,998,67.04,5.0,6.05,4.3,1.75,8,2450.96,0.998
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19,1197,81.86,5.0,10.25,8.6,1.65,4,67.48,1.197
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66,1498,108.62,5.0,10.04,6.75,3.29,7,1071.1,1.498
5353,Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197,103.5,5.0,10.83,7.4,3.43,8,1774.24,1.197
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523,62.1,7.0,11.15,7.21,3.94,7,4724.31,2.523
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186,73.97,5.0,8.23,4.2,4.03,6,2329.13,1.186
5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393,147.8,7.0,19.37,16.5,2.87,7,6190.06,2.393
5375,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248,74.0,5.0,7.01,5.15,1.86,8,1610.81,1.248
5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193,88.7,5.0,7.63,3.7,3.93,9,2376.78,1.193
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9,1197,81.86,5.0,6.8,2.25,4.55,13,2777.37,1.197
5396,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47,1248,88.5,7.0,10.83,8.49,2.34,5,2333.48,1.248
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197,81.8,5.0,8.13,5.5,2.63,6,2214.55,1.197
5419,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798,138.03,5.0,25.27,11.99,13.28,7,6719.96,1.798
5420,BMW 3 Series Sport,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995,190.0,5.0,57.3,29.99,27.31,7,1012.87,1.995
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,First,22.5,998,67.0,5.0,5.68,4.25,1.43,7,1546.67,0.998
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,Diesel,Manual,First,24.3,1248,88.5,5.0,11.75,8.25,3.5,7,1050.21,1.248
5434,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,Petrol,Manual,First,17.5,1199,88.7,5.0,9.36,8.2,1.16,4,922.23,1.199
5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,Diesel,Automatic,First,17.9,2143,136.0,5.0,38.72,24.46,14.26,7,1698.65,2.143
5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Petrol,Manual,Second,17.57,1193,88.7,5.0,7.7,3.9,3.8,9,1551.51,1.193
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197,81.8,5.0,6.43,3.65,2.78,8,1402.79,1.197
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186,73.97,5.0,8.23,5.0,3.23,7,1187.4,1.186
5465,Maruti Wagon R VXI,Jaipur,2017,35362,Petrol,Manual,First,22.5,998,67.04,5.0,5.44,3.85,1.59,6,1823.11,0.998
5470,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190.0,5.0,48.79,11.5,37.29,13,2965.18,1.995
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,Petrol,Automatic,First,22.5,999,67.0,5.0,5.67,4.5,1.17,5,721.78,0.999
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582,126.2,5.0,19.18,13.82,5.36,7,2681.69,1.582
5507,Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,28.4,1248,73.75,5.0,7.91,6.0,1.91,6,1960.56,1.248
5509,Renault KWID RXL,Jaipur,2016,26000,Petrol,Manual,First,25.17,799,53.3,5.0,3.96,2.55,1.41,7,1198.25,0.799
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,First,24.07,998,67.1,5.0,4.24,3.0,1.24,7,1686.75,0.998
5516,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,Diesel,Automatic,First,18.56,1995,190.0,5.0,70.55,61.25,9.3,5,87.5,1.995
5518,Mini Cooper 3 DOOR S,Kochi,2016,21110,Petrol,Automatic,First,17.44,1998,189.08,4.0,39.27,28.95,10.32,7,1404.11,1.998
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,Petrol,Manual,First,17.71,1197,78.9,5.0,6.41,4.57,1.84,8,4192.31,1.197
5534,Nissan Micra XV CVT,Mumbai,2015,34895,Petrol,Automatic,First,19.15,1198,75.94,5.0,9.47,4.6,4.87,8,2113.74,1.198
5542,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,Diesel,Automatic,First,11.36,2755,171.5,7.0,20.74,18.36,2.38,6,2122.82,2.755
5545,Land Rover Range Rover Sport SE,Delhi,2014,47000,Diesel,Automatic,Second,12.65,2993,255.0,5.0,1.39,64.75,-63.36,9,4309.88,2.993
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,Diesel,Automatic,First,22.48,1995,190.0,5.0,71.82,30.37,41.45,7,3902.98,1.995
5560,Renault KWID RXT Optional,Kochi,2019,6568,Petrol,Manual,First,25.17,799,53.3,5.0,4.78,5.09,-0.31,4,302.7,0.799
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,Diesel,Automatic,First,22.69,1995,190.0,5.0,54.43,21.33,33.1,7,3190.33,1.995
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995,190.0,5.0,55.07,35.84,19.23,6,1824.87,1.995
5569,Honda CR-V Petrol 2WD,Chennai,2004,135000,Petrol,Automatic,Third,14.4,1997,152.0,5.0,33.51,3.0,30.51,19,10875.0,1.997
5570,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,Diesel,Manual,First,19.72,1461,108.45,5.0,15.94,6.75,9.19,11,4705.88,1.461
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,First,12.9,2755,174.5,7.0,34.45,30.85,3.6,4,2524.03,2.755
5604,Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461,84.8,5.0,11.48,4.0,7.48,11,3575.52,1.461
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,21.5,1197,81.8,5.0,6.8,6.25,0.55,4,32.37,1.197
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047,69.0,5.0,7.15,5.5,1.65,6,762.45,1.047
5626,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,Petrol,Automatic,First,14.67,1798,177.46,5.0,33.36,17.08,16.28,6,5823.01,1.798
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,17.0,1591,121.3,5.0,13.7,4.25,9.45,11,5121.67,1.591
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,23.59,1364,67.04,5.0,10.63,7.9,2.73,5,147.52,1.364
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498,88.0,5.0,10.32,5.65,4.67,9,3049.81,1.498
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,First,15.1,1196,73.0,7.0,4.43,2.2,2.23,7,9679.47,1.196
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498,108.5,5.0,14.2,10.0,4.2,6,1573.64,1.498
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,18.9,1197,81.86,5.0,6.54,4.75,1.79,6,2823.28,1.197
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197,83.1,5.0,8.71,7.39,1.32,5,1796.92,1.197
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497,117.3,5.0,12.68,5.75,6.93,11,2266.67,1.497
5708,Honda BRV i-VTEC V CVT,Mumbai,2017,16503,Petrol,Automatic,First,16.0,1497,117.3,7.0,15.02,9.5,5.52,6,1196.47,1.497
5715,Honda City i-VTEC CVT V,Kochi,2019,22321,Petrol,Automatic,First,18.0,1497,117.3,5.0,13.4,11.66,1.74,4,1438.46,1.497
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,Petrol,Manual,First,18.15,1198,82.0,6.0,7.96,5.5,2.46,5,2684.3,1.198
5749,Honda City i-VTEC V,Kochi,2018,11732,Petrol,Manual,First,17.4,1497,117.3,5.0,11.88,10.07,1.81,5,782.13,1.497
5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,First,13.68,2393,147.8,7.0,21.36,16.95,4.41,6,2628.65,2.393
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,27.03,1969,190.0,5.0,45.67,21.5,24.17,9,2188.68,1.969
5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,18.5,1198,86.8,5.0,5.92,2.75,3.17,11,2527.86,1.198
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84,1199,84.0,5.0,6.59,6.94,-0.35,4,1007.8,1.199
5778,Nissan Terrano XL D Option,Kochi,2015,58817,Diesel,Manual,First,19.87,1461,83.14,5.0,15.06,6.25,8.81,8,3433.71,1.461
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,Petrol,Manual,First,23.84,1199,84.0,5.0,6.42,4.8,1.62,6,1070.47,1.199
5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17,799,53.3,5.0,4.04,3.8,0.24,4,362.15,0.799
5795,Honda Amaze VX Petrol,Mumbai,2014,21000,Petrol,Manual,First,19.5,1199,86.76,5.0,8.99,4.75,4.24,9,1249.23,1.199
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,Diesel,Automatic,First,21.5,1498,108.5,5.0,15.68,10.0,5.68,7,1025.12,1.498
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,Petrol,Manual,First,15.41,1598,103.52,5.0,12.44,9.66,2.78,4,1596.9,1.598
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998,67.04,5.0,5.77,3.8,1.97,7,1506.49,0.998
5819,Renault KWID RXT Optional,Kochi,2017,21954,Petrol,Manual,First,25.17,799,53.3,5.0,4.78,3.7,1.08,6,1011.79,0.799
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,Petrol,Automatic,First,19.15,1198,75.94,5.0,9.51,5.85,3.66,6,3294.46,1.198
5829,Renault KWID RXT Optional,Mumbai,2018,1617,Petrol,Manual,First,25.17,799,53.3,5.0,4.78,4.29,0.49,5,74.52,0.799
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,Diesel,Manual,First,25.6,1498,98.6,5.0,13.33,8.0,5.33,8,3715.62,1.498
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9,1197,81.86,5.0,6.62,5.07,1.55,7,1727.54,1.197
5864,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,Diesel,Manual,First,19.6,1461,108.45,5.0,15.01,8.25,6.76,9,4142.86,1.461
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,Diesel,Automatic,First,18.19,1968,174.5,5.0,40.73,25.75,14.98,6,2232.0,1.968
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,Diesel,Manual,First,24.3,1248,88.5,5.0,11.75,9.44,2.31,6,1014.31,1.248
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,Diesel,Automatic,First,0.0,1950,194.0,5.0,49.14,35.0,14.14,4,inf,1.95
5879,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,Diesel,Manual,Second,13.5,2477,175.56,7.0,33.21,11.85,21.36,9,6014.81,2.477
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,Petrol,Manual,First,15.8,1591,121.3,5.0,14.72,13.2,1.52,5,726.84,1.591
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,Diesel,Manual,First,22.95,1248,74.0,5.0,8.09,4.6,3.49,7,6318.08,1.248
5907,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,Diesel,Automatic,First,19.6,1461,108.45,5.0,15.05,11.86,3.19,6,2052.84,1.461
5923,Skoda Superb Style 2.0 TDI AT,Mumbai,2017,42000,Diesel,Automatic,First,18.19,1968,174.5,5.0,36.94,22.99,13.95,6,2678.39,1.968
5928,Mahindra NuvoSport N6,Coimbatore,2018,37323,Diesel,Manual,Second,17.45,1493,100.0,7.0,10.52,7.29,3.23,5,2481.07,1.493
5940,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,First,28.4,1248,73.75,5.0,7.91,5.9,2.01,5,1102.82,1.248
5941,Renault KWID RXL,Pune,2018,1000,Petrol,Manual,First,25.17,799,53.3,5.0,4.45,3.4,1.05,5,46.09,0.799
5947,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,Petrol,Automatic,First,18.69,1462,103.0,7.0,10.65,8.0,2.65,6,1737.83,1.462
5959,Toyota Corolla Altis 1.8 G CVT,Delhi,2010,109703,Petrol,Automatic,Second,14.28,1798,138.03,5.0,20.46,4.0,16.46,13,8911.45,1.798
5964,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,Petrol,Automatic,First,17.0,1591,121.3,5.0,15.14,12.85,2.29,5,545.88,1.591
5970,Mercedes-Benz GLA Class 200 Sport,Kochi,2018,17773,Petrol,Automatic,First,13.7,1991,183.0,5.0,39.22,26.76,12.46,5,1504.87,1.991
5971,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,Diesel,Manual,Second,20.14,1498,88.0,5.0,10.15,3.5,6.65,10,3743.79,1.498
5974,Volkswagen Ameo 1.2 MPI Highline,Ahmedabad,2016,34005,Petrol,Manual,First,17.0,1198,73.75,5.0,8.09,5.75,2.34,7,2320.34,1.198
5981,Maruti Baleno Alpha,Mumbai,2017,6000,Petrol,Manual,First,21.4,1197,83.1,5.0,8.78,7.5,1.28,6,325.23,1.197
5982,Tata Hexa XTA,Jaipur,2016,39000,Diesel,Automatic,First,17.6,2179,153.86,7.0,21.0,13.5,7.5,7,2570.45,2.179
5987,Tata Tiago 1.2 Revotron XT,Kochi,2017,15386,Petrol,Manual,First,23.84,1199,84.0,5.0,5.56,5.11,0.45,6,748.65,1.199
5989,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629,Diesel,Automatic,Second,18.25,1968,187.74,5.0,53.14,16.52,36.62,10,3726.56,1.968
5999,Tata Bolt Revotron XT,Chennai,2016,10000,Petrol,Manual,First,17.57,1193,88.7,5.0,7.77,4.0,3.77,7,660.22,1.193
6002,Volkswagen Vento 1.6 Highline,Mumbai,2011,38000,Petrol,Manual,First,16.09,1598,103.5,5.0,11.91,3.25,8.66,12,2739.59,1.598
6005,Maruti Vitara Brezza VDi,Pune,2016,37208,Diesel,Manual,First,24.3,1248,88.5,5.0,9.93,7.43,2.5,7,1776.18,1.248
6010,Honda Brio 1.2 VX MT,Delhi,2013,33746,Petrol,Manual,First,18.5,1198,86.8,5.0,6.63,3.2,3.43,10,2115.97,1.198
6014,Maruti Swift VDI,Delhi,2014,27365,Diesel,Manual,First,28.4,1248,74.0,5.0,7.88,4.75,3.13,9,1117.73,1.248
